"Order_ID","Order_Date","Order_Quantity","Sales","Profit","Unit_Price","Customer_Segment","Product_Category","Region"
27936,2016-07-06,23,1028.16,405.16,55.99,"Consumer","Technology","Region 3"
28228,2017-07-11,5,346.23,8.46,60.98,"Small Business","Office Supplies","Region 3"
28259,2014-11-04,22,249.24,-92.1,10.97,"Consumer","Technology","Region 3"
28419,2014-10-31,9,133.85,-5.28,13.48,"Consumer","Office Supplies","Region 3"
28769,2015-08-28,6,195.75,-31.24,33.29,"Consumer","Technology","Region 3"
28928,2015-04-30,3,185.16,-49.34,59.98,"Corporate","Office Supplies","Region 3"
28928,2015-04-30,22,5144.94,729.06,256.99,"Corporate","Technology","Region 3"
28928,2015-04-30,46,1397.383,-135.86,35.99,"Corporate","Technology","Region 3"
29058,2015-01-03,43,287.61,-101.5,6.48,"Consumer","Office Supplies","Region 3"
29058,2015-01-03,23,128.52,42.8,5.84,"Consumer","Office Supplies","Region 3"
29058,2015-01-03,41,1011.67,-74.64,24.98,"Consumer","Office Supplies","Region 3"
29127,2014-03-31,18,31.13,-0.81,1.68,"Consumer","Office Supplies","Region 3"
29191,2017-06-28,26,7201.89,-650.11,296.18,"Home Office","Furniture","Region 3"
29347,2017-08-12,50,2040.39,221.09,40.99,"Corporate","Office Supplies","Region 3"
29478,2015-04-09,15,272.8925,19.61,20.99,"Consumer","Technology","Region 3"
29991,2017-10-05,41,123.11,48.93,3.15,"Small Business","Office Supplies","Region 3"
30853,2016-07-26,16,41.52,-85.17,2.18,"Small Business","Office Supplies","Region 3"
30886,2017-05-12,28,5320.57,534.29,193.17,"Consumer","Office Supplies","Region 3"
31078,2014-02-10,7,104.46,-36.77,13.99,"Corporate","Technology","Region 3"
31493,2014-10-17,8,112.47,46.74,12.2,"Home Office","Furniture","Region 3"
31555,2017-01-03,38,3531.75,572.26,88.84,"Home Office","Furniture","Region 3"
31555,2017-01-03,5,500.5,-153.31,90.97,"Home Office","Technology","Region 3"
31744,2017-09-09,12,86.69,-43.48,6.48,"Consumer","Office Supplies","Region 3"
31842,2015-07-16,9,157.26,-18.84,17.48,"Corporate","Technology","Region 3"
31910,2014-10-29,6,187.6375,-190.03,35.99,"Small Business","Technology","Region 3"
32069,2016-11-18,17,114.94,-102.24,6.48,"Consumer","Office Supplies","Region 3"
32519,2015-10-08,8,85.36,-23.82,10.89,"Consumer","Office Supplies","Region 3"
32647,2016-11-17,32,671.75,-56.83,20.97,"Consumer","Technology","Region 3"
32647,2016-11-17,27,9541.04,348.84,348.21,"Consumer","Furniture","Region 3"
32966,2017-01-25,4,1035.2,-668.06,270.97,"Home Office","Technology","Region 3"
32966,2017-01-25,43,74.17,-13.4,1.6,"Home Office","Office Supplies","Region 3"
33218,2015-01-06,25,113.8,-84.08,4.57,"Small Business","Office Supplies","Region 3"
33218,2015-01-06,29,480.13,53.67,16.16,"Small Business","Furniture","Region 3"
33285,2017-01-18,5,66.92,-23.29,12.28,"Small Business","Office Supplies","Region 3"
33479,2017-09-18,24,161.87,-31.27,6.48,"Home Office","Office Supplies","Region 3"
33537,2015-08-13,26,45.38,-1.97,1.76,"Corporate","Office Supplies","Region 3"
33537,2015-08-13,9,163.3105,-105.09,20.99,"Corporate","Technology","Region 3"
33569,2014-08-28,9,123.92,45.83,14.2,"Consumer","Furniture","Region 3"
33571,2016-10-10,1,7.15,-2.55,5.08,"Consumer","Furniture","Region 3"
33637,2017-11-24,35,192.21,-61.36,5.47,"Small Business","Furniture","Region 3"
33670,2017-04-27,50,207.54,24.21,4.13,"Home Office","Office Supplies","Region 3"
33670,2017-04-27,4,17.33,-16.58,3.28,"Home Office","Office Supplies","Region 3"
33794,2016-02-22,18,92.77,-17.91,4.91,"Small Business","Furniture","Region 3"
33857,2015-04-29,18,130.16,28.87,7.04,"Home Office","Office Supplies","Region 3"
34407,2015-07-31,41,1484.89,220.99,35.89,"Consumer","Office Supplies","Region 3"
34432,2014-04-07,20,244.39,114.1,12.53,"Home Office","Office Supplies","Region 3"
34432,2014-04-07,3,581.42,-129.97,178.47,"Home Office","Office Supplies","Region 3"
34497,2014-03-10,36,175.35,-174.18,4.98,"Consumer","Office Supplies","Region 3"
34497,2014-03-10,25,590.6,117.73,22.84,"Consumer","Office Supplies","Region 3"
34498,2014-02-15,4,47.12,10.8,8.74,"Small Business","Office Supplies","Region 3"
34498,2014-02-15,3,62.89,-23.2,18.97,"Small Business","Office Supplies","Region 3"
35590,2017-12-02,4,423.95,-263.95,99.99,"Small Business","Technology","Region 3"
35687,2016-11-17,48,620.23,115.24,12.64,"Home Office","Furniture","Region 3"
35776,2014-02-04,9,118.66,32.68,12.97,"Consumer","Office Supplies","Region 3"
35776,2014-02-04,36,213.74,-32.15,5.81,"Consumer","Office Supplies","Region 3"
35782,2016-08-04,42,6427.18,2097.1,165.98,"Corporate","Office Supplies","Region 3"
35782,2016-08-04,13,1330.73,-450.1,105.49,"Corporate","Furniture","Region 3"
35813,2014-04-21,21,7841.57,2347.18,363.25,"Corporate","Office Supplies","Region 3"
35813,2014-04-21,21,156.31,-9.81,7.59,"Corporate","Furniture","Region 3"
36003,2015-10-31,40,207.42,-115.35,4.91,"Consumer","Office Supplies","Region 3"
36003,2015-10-31,48,1031.18,349.82,19.98,"Consumer","Office Supplies","Region 3"
36102,2015-05-20,36,461.4,36.39,12.07,"Consumer","Furniture","Region 3"
36295,2015-09-04,10,278.1,68.1,30.56,"Corporate","Office Supplies","Region 3"
36354,2017-06-05,13,4567.36,889.31,363.25,"Home Office","Office Supplies","Region 3"
36512,2017-03-28,30,10413.67,1099.29,355.98,"Small Business","Furniture","Region 3"
36512,2017-03-28,3,71.49,41.98,19.99,"Small Business","Furniture","Region 3"
36932,2014-07-07,20,668.8,92.34,33.89,"Home Office","Office Supplies","Region 3"
37025,2014-11-10,37,641.89,207.3,17.48,"Corporate","Technology","Region 3"
37124,2017-03-30,33,21205.5,241.3,699.99,"Corporate","Technology","Region 3"
37696,2014-07-09,5,24.09,-20.23,3.81,"Corporate","Office Supplies","Region 3"
37696,2014-07-09,41,173.27,51.29,4,"Corporate","Office Supplies","Region 3"
37702,2016-06-09,44,601.78,26.44,13.48,"Consumer","Office Supplies","Region 3"
37794,2014-03-24,6,60.67,10.29,9.48,"Small Business","Furniture","Region 3"
37794,2014-03-24,32,6195.87,781.03,193.17,"Small Business","Office Supplies","Region 3"
37987,2014-07-03,26,299.07,137.47,12.53,"Corporate","Office Supplies","Region 3"
37987,2014-07-03,5,708.87,-270.85,146.34,"Corporate","Furniture","Region 3"
38340,2014-01-20,36,2167.05,684.9,60.22,"Corporate","Office Supplies","Region 3"
38528,2016-12-19,10,70.02,22.62,7.31,"Small Business","Office Supplies","Region 3"
38786,2016-06-17,10,236.17,-21.39,23.99,"Consumer","Furniture","Region 3"
38852,2014-11-01,25,152.31,38.08,5.98,"Small Business","Office Supplies","Region 3"
39008,2016-04-27,28,3582.79,-1177.14,122.99,"Corporate","Furniture","Region 3"
39331,2016-09-12,23,149.4,-126.05,5.81,"Home Office","Office Supplies","Region 3"
39876,2017-04-13,43,16269.82,7050.33,387.99,"Consumer","Office Supplies","Region 3"
39876,2017-04-13,46,876.59,233.6,18.99,"Consumer","Office Supplies","Region 3"
39876,2017-04-13,41,5000.87,-593.23,124.49,"Consumer","Furniture","Region 3"
40032,2017-11-30,9,23300.12,-217.47,2550.14,"Small Business","Technology","Region 3"
40261,2014-11-04,36,331.37,-172.17,9.06,"Corporate","Office Supplies","Region 3"
40261,2014-11-04,26,78.03,0.51,2.94,"Corporate","Office Supplies","Region 3"
40706,2017-01-20,40,111.04,45.1,2.61,"Home Office","Office Supplies","Region 3"
42243,2017-03-11,42,1876.09,809.74,43.41,"Small Business","Office Supplies","Region 3"
42243,2017-03-11,19,145.26,-35.75,7.35,"Small Business","Office Supplies","Region 3"
42887,2017-06-10,3,35.68,-11.43,9.78,"Consumer","Office Supplies","Region 3"
42887,2017-06-10,11,234.76,-45.65,21.38,"Consumer","Office Supplies","Region 3"
42887,2017-06-10,3,498.49,-251.41,145.98,"Consumer","Furniture","Region 3"
43137,2016-02-26,40,6069.05,1816.71,155.06,"Consumer","Office Supplies","Region 3"
43554,2014-10-30,9,34.18,-5.46,3.6,"Consumer","Office Supplies","Region 3"
43782,2015-11-13,27,194.35,30.88,6.75,"Consumer","Office Supplies","Region 3"
43904,2015-05-01,43,413.83,111.74,10.01,"Small Business","Technology","Region 3"
43904,2015-05-01,30,3339.65,788.51,125.99,"Small Business","Technology","Region 3"
43906,2017-02-07,50,3601.07,174.8,73.98,"Corporate","Technology","Region 3"
44064,2015-03-03,43,468.48,-213.49,11.34,"Consumer","Office Supplies","Region 3"
44064,2015-03-03,23,284.14,-104.18,11.66,"Consumer","Office Supplies","Region 3"
44325,2014-02-10,44,951.33,-60.66,20.28,"Corporate","Furniture","Region 3"
44422,2017-04-13,1,15.72,-6.1,10.89,"Corporate","Office Supplies","Region 3"
44422,2017-04-13,36,313.83,56.78,8.69,"Corporate","Office Supplies","Region 3"
44422,2017-04-13,11,201.5945,32.31,20.99,"Corporate","Technology","Region 3"
44609,2016-06-17,28,525.4,126.49,19.84,"Small Business","Office Supplies","Region 3"
44609,2016-06-17,37,61.77,12.65,1.48,"Small Business","Office Supplies","Region 3"
44935,2015-11-17,37,99.65,27,2.62,"Consumer","Office Supplies","Region 3"
45127,2017-12-30,10,14.15,-1.29,1.48,"Consumer","Office Supplies","Region 3"
45413,2015-06-08,18,85.74,-73.57,4.38,"Small Business","Office Supplies","Region 3"
45413,2015-06-08,17,2031.98,778.6,120.98,"Small Business","Office Supplies","Region 3"
45413,2015-06-08,24,131.94,2.32,5.28,"Small Business","Office Supplies","Region 3"
45571,2017-09-23,43,528.53,-7.24,12.21,"Consumer","Office Supplies","Region 3"
45571,2017-09-23,47,5975.0495,1417.23,155.99,"Consumer","Technology","Region 3"
45571,2017-09-23,44,720.52,-36.79,17.98,"Consumer","Technology","Region 3"
45575,2017-04-12,46,3849.17,1982.78,83.98,"Small Business","Office Supplies","Region 3"
45794,2016-09-23,28,1208.35,145.54,39.99,"Consumer","Technology","Region 3"
45860,2017-08-12,12,69.97,24.25,5.43,"Consumer","Office Supplies","Region 3"
46147,2016-01-15,37,925.8,30.69,24.92,"Corporate","Office Supplies","Region 3"
46147,2016-01-15,39,282.48,-87.01,7.1,"Corporate","Office Supplies","Region 3"
46147,2016-01-15,12,6502.46,261.66,550.98,"Corporate","Furniture","Region 3"
46211,2015-06-11,47,1243.52,360.94,26.48,"Home Office","Furniture","Region 3"
46241,2014-03-14,34,1932.58,356.48,62.18,"Consumer","Furniture","Region 3"
46244,2014-07-02,10,601.57,-247.25,60.98,"Consumer","Furniture","Region 3"
46244,2014-07-02,9,157.42,-18.68,17.48,"Consumer","Technology","Region 3"
46305,2016-07-29,30,299.66,-18.25,10.44,"Consumer","Office Supplies","Region 3"
46372,2016-02-26,7,375.57,12.71,52.4,"Consumer","Office Supplies","Region 3"
46372,2016-02-26,15,81.97,-81.33,4.98,"Consumer","Office Supplies","Region 3"
46656,2014-07-16,27,636.7,-29.91,24.92,"Corporate","Office Supplies","Region 3"
46721,2014-09-13,17,142.94,-129.56,7.38,"Corporate","Office Supplies","Region 3"
46721,2014-09-13,35,240.61,-133.12,6.48,"Corporate","Office Supplies","Region 3"
46721,2014-09-13,17,1912.76,71.56,111.03,"Corporate","Office Supplies","Region 3"
46852,2017-01-27,46,1591.89,-117.31,34.98,"Small Business","Technology","Region 3"
46852,2017-01-27,44,220.07,-158.42,4.89,"Small Business","Technology","Region 3"
46949,2015-03-07,37,319.39,-39.33,8.46,"Home Office","Technology","Region 3"
46951,2016-11-16,26,2379.3285,284.59,115.99,"Corporate","Technology","Region 3"
47399,2017-08-01,26,145.76,5.67,5.28,"Consumer","Office Supplies","Region 3"
47493,2014-02-11,36,9757.48,-96.05,270.98,"Corporate","Furniture","Region 3"
47777,2017-11-25,13,87.91,-27.91,6.68,"Home Office","Office Supplies","Region 3"
47844,2015-12-12,41,5824.01,-288.68,150.98,"Consumer","Furniture","Region 3"
47941,2014-08-08,15,1187.1525,33.19,95.99,"Corporate","Technology","Region 3"
48423,2017-10-31,49,414.11,-172.32,8.74,"Home Office","Office Supplies","Region 3"
48993,2017-05-31,17,122.42,-37.04,6.48,"Consumer","Office Supplies","Region 3"
49123,2014-02-25,31,305.76,-22.53,10.44,"Corporate","Office Supplies","Region 3"
49123,2014-02-25,3,25.48,-26.8,8.33,"Corporate","Technology","Region 3"
49220,2016-08-12,13,409.97,39.36,33.62,"Corporate","Office Supplies","Region 3"
49409,2016-08-15,28,1457.78,68.23,49.99,"Consumer","Technology","Region 3"
49479,2016-07-26,46,5615.4,1807.16,120.97,"Consumer","Technology","Region 3"
49987,2016-01-19,14,242.284,51.75,20.99,"Consumer","Technology","Region 3"
50275,2014-12-05,5,9704.37,-1565.91,1938.02,"Home Office","Technology","Region 3"
50275,2014-12-05,31,211.94,-56.39,6.48,"Home Office","Office Supplies","Region 3"
50403,2017-05-12,22,142.88,35.37,6.98,"Corporate","Office Supplies","Region 3"
50405,2016-07-01,8,876.01,-108,111.03,"Small Business","Office Supplies","Region 3"
50464,2016-09-26,7,105.94,-13.33,14.45,"Corporate","Office Supplies","Region 3"
50465,2016-03-10,29,1337.08,-953,48.91,"Small Business","Office Supplies","Region 3"
50469,2015-06-19,44,839.19,76.38,17.98,"Consumer","Technology","Region 3"
50789,2016-03-11,23,8673.9,3440.05,387.99,"Consumer","Office Supplies","Region 3"
51044,2017-01-17,17,155.89,50.19,9.9,"Consumer","Office Supplies","Region 3"
51044,2017-01-17,26,1333.18,120.01,50.98,"Consumer","Furniture","Region 3"
51044,2017-01-17,19,117.27,35.45,5.84,"Consumer","Office Supplies","Region 3"
51302,2016-08-23,44,167.55,-223.5,3.75,"Consumer","Office Supplies","Region 3"
51392,2014-11-12,10,254.89,-106.58,26.31,"Small Business","Technology","Region 3"
51650,2016-05-31,25,470.11,91.09,19.98,"Consumer","Office Supplies","Region 3"
51650,2016-05-31,43,10854.83,2039.41,270.97,"Consumer","Technology","Region 3"
51650,2016-05-31,19,51.23,-5.29,2.94,"Consumer","Office Supplies","Region 3"
51652,2016-04-08,37,195.51,95.56,4.98,"Home Office","Office Supplies","Region 3"
51652,2016-04-08,38,4992.63,44.13,140.85,"Home Office","Office Supplies","Region 3"
51876,2017-03-06,2,95.0555,-298.17,55.99,"Consumer","Technology","Region 3"
52070,2014-12-01,29,67.97,-109.94,2.28,"Corporate","Office Supplies","Region 3"
52160,2016-07-02,5,15.6,1.67,2.18,"Corporate","Office Supplies","Region 3"
52160,2016-07-02,6,631.499,-403.02,125.99,"Corporate","Technology","Region 3"
52258,2014-02-10,5,63.85,40.44,12.22,"Small Business","Furniture","Region 3"
52608,2014-01-21,36,147.71,40.04,3.98,"Consumer","Office Supplies","Region 3"
52640,2016-01-01,18,1163.75,222.17,63.98,"Consumer","Office Supplies","Region 3"
53412,2014-09-15,45,2544.73,375.87,54.2,"Small Business","Furniture","Region 3"
54371,2017-02-14,28,115.02,46.3,3.78,"Corporate","Office Supplies","Region 3"
54371,2017-02-14,7,118.63,6.3,16.74,"Corporate","Office Supplies","Region 3"
54436,2014-09-19,17,705.85,151.67,39.48,"Corporate","Technology","Region 3"
54436,2014-09-19,37,321.3,-47.23,8.12,"Corporate","Technology","Region 3"
54464,2014-09-01,11,227.41,44.29,19.98,"Consumer","Furniture","Region 3"
54464,2014-09-01,50,87.44,-184.6,1.76,"Consumer","Furniture","Region 3"
54819,2014-10-10,10,53.32,-20.68,4.97,"Small Business","Furniture","Region 3"
54819,2014-10-10,26,64.03,11.42,2.62,"Small Business","Office Supplies","Region 3"
54819,2014-10-10,46,2710.5055,624.12,65.99,"Small Business","Technology","Region 3"
54882,2016-02-06,17,86.29,34.98,4.98,"Consumer","Office Supplies","Region 3"
54882,2016-02-06,2,86.92,-43.93,36.55,"Consumer","Office Supplies","Region 3"
55042,2016-12-07,28,1717.88,513.93,60.97,"Home Office","Office Supplies","Region 3"
55042,2016-12-07,38,1978.4345,471.09,65.99,"Home Office","Technology","Region 3"
55297,2015-10-19,29,566.66,60.59,19.98,"Small Business","Office Supplies","Region 3"
55360,2014-01-22,49,134.83,50.74,2.89,"Small Business","Office Supplies","Region 3"
55360,2014-01-22,39,8865.1,1517.12,217.85,"Small Business","Furniture","Region 3"
55623,2017-10-05,47,10348.73,1094.57,227.55,"Corporate","Furniture","Region 3"
55650,2016-10-20,41,1258.97,-112.58,32.98,"Home Office","Technology","Region 3"
55651,2017-03-07,41,830.53,120.69,20.24,"Corporate","Furniture","Region 3"
55651,2017-03-07,2,79.93,-52.73,27.75,"Corporate","Office Supplies","Region 3"
56322,2016-09-29,26,799.84,64.13,31.11,"Small Business","Technology","Region 3"
56322,2016-09-29,16,1689.137,71.06,125.99,"Small Business","Technology","Region 3"
56608,2014-11-18,23,42.23,-15.11,1.89,"Consumer","Office Supplies","Region 3"
56612,2014-07-22,38,4008.7275,1219.34,115.99,"Consumer","Technology","Region 3"
56835,2015-02-20,1,10.94,-5.16,9.11,"Home Office","Office Supplies","Region 3"
57058,2017-05-09,28,205.43,-24.3,6.54,"Corporate","Office Supplies","Region 3"
57058,2017-05-09,27,979.06,-131.9,35.77,"Corporate","Technology","Region 3"
57506,2014-02-13,48,332.55,-66.87,7.28,"Corporate","Office Supplies","Region 3"
57602,2017-05-17,43,130.36,58.52,2.88,"Consumer","Office Supplies","Region 3"
57921,2015-08-18,8,45.24,-42.12,4.98,"Consumer","Technology","Region 3"
57921,2015-08-18,7,148.05,-45.94,21.38,"Consumer","Office Supplies","Region 3"
57958,2014-02-28,46,1419.83,385.8,30.98,"Consumer","Office Supplies","Region 3"
58086,2016-03-09,27,154.62,-118.6,5.53,"Corporate","Office Supplies","Region 3"
58086,2016-03-09,31,1638.2,471.22,55.98,"Corporate","Office Supplies","Region 3"
58182,2014-02-20,24,479.13,166.92,19.23,"Corporate","Furniture","Region 3"
58342,2016-03-31,40,1718.87,754.1,40.98,"Consumer","Technology","Region 3"
59174,2015-01-01,6,1193.1,-139.5,204.1,"Consumer","Technology","Region 3"
59361,2017-08-29,45,1008.34,218.65,23.99,"Consumer","Technology","Region 3"
59492,2017-10-31,25,170.4,-153.75,6.48,"Home Office","Office Supplies","Region 3"
59684,2015-12-29,50,9059.9,778.01,180.98,"Corporate","Office Supplies","Region 3"
59684,2015-12-29,41,368.17,-15.12,8.32,"Corporate","Technology","Region 3"
59684,2015-12-29,3,14.46,-5.26,4.2,"Corporate","Office Supplies","Region 3"
59684,2015-12-29,25,168.39,-144.89,6.48,"Corporate","Office Supplies","Region 3"
229,2015-12-28,24,599.1,3.82,24.92,"Consumer","Office Supplies","Region 12"
512,2016-05-18,6,1309.53,19.18,218.08,"Home Office","Furniture","Region 12"
512,2016-05-18,48,806.37,-166.4,15.42,"Home Office","Office Supplies","Region 12"
1287,2014-07-04,39,3908.65,480.57,105.29,"Corporate","Furniture","Region 12"
1895,2014-05-29,5,41.25,-23.25,6.48,"Corporate","Office Supplies","Region 12"
2023,2017-05-05,4,294.89,-321.84,73.98,"Home Office","Technology","Region 12"
2023,2017-05-05,50,246.57,-132.51,4.98,"Home Office","Office Supplies","Region 12"
2593,2015-09-03,5,2004.12,276.68,420.98,"Corporate","Office Supplies","Region 12"
2593,2015-09-03,15,3841.72,691.13,243.98,"Corporate","Furniture","Region 12"
3461,2015-01-30,47,2053.379,1040.4,55.99,"Home Office","Technology","Region 12"
3461,2015-01-30,35,3206.3955,784.77,115.99,"Home Office","Technology","Region 12"
3554,2016-06-15,25,288.91,-14.06,12.28,"Corporate","Office Supplies","Region 12"
4166,2015-02-27,19,138.85,-49.35,7.1,"Corporate","Office Supplies","Region 12"
5059,2015-11-09,5,41.18,-19.31,5.44,"Small Business","Office Supplies","Region 12"
5254,2017-07-25,31,1735.3515,258.62,65.99,"Corporate","Technology","Region 12"
5575,2016-07-22,41,254.69,-269.37,5.98,"Corporate","Office Supplies","Region 12"
5954,2017-12-02,32,18316.3,4569.06,596.98,"Corporate","Technology","Region 12"
6018,2017-08-18,39,206.09,36.04,5.08,"Home Office","Furniture","Region 12"
